chr	po	NAME	TCGA.A1.A0SK.01A	TCGA.A1.A0SO.01A	TCGA.A2.A04W.01A	TCGA.A2.A0D0.01A	TCGA.A2.A0D1.01A	TCGA.A2.A0EQ.01A	TCGA.A2.A0ET.01A	TCGA.A8.A06N.01A	TCGA.A8.A06Y.01A	TCGA.A8.A06Z.01A	TCGA.A8.A081.01A	TCGA.A8.A083.01A	TCGA.A8.A08J.01A	TCGA.A8.A09X.01A	TCGA.AN.A04D.01A	TCGA.AN.A0FJ.01A	TCGA.AN.A0FV.01A	TCGA.AN.A0FZ.01A	TCGA.AO.A0J2.01A	TCGA.AO.A0J3.01A	TCGA.AO.A0J6.01A	TCGA.AO.A0JC.01A	TCGA.AO.A0JI.01A	TCGA.AO.A0JL.01A	TCGA.AO.A124.01A	TCGA.AO.A125.01A	TCGA.AO.A12B.01A	TCGA.AO.A12D.01A	TCGA.AO.A12H.01A	TCGA.AQ.A04L.01B	TCGA.AR.A0TP.01A	TCGA.AR.A0TR.01A	TCGA.AR.A0TV.01A	TCGA.AR.A1AI.01A	TCGA.AR.A1AS.01A	TCGA.B6.A0I2.01A	TCGA.B6.A0IA.01A	TCGA.B6.A0IC.01A	TCGA.B6.A0RL.01A	TCGA.B6.A0RM.01A	TCGA.B6.A0RS.01A	TCGA.B6.A0X4.01A	TCGA.B6.A0X5.01A	TCGA.BH.A0DL.01A	TCGA.BH.A0E0.01A	TCGA.BH.A0EE.01A	TCGA.BH.A0HW.01A	TCGA.BH.A18N.01A	TCGA.C8.A12L.01A	TCGA.C8.A12M.01A	TCGA.C8.A12P.01A	TCGA.C8.A12U.01A	TCGA.C8.A133.01A	TCGA.D8.A13Y.01A	TCGA.D8.A13Z.01A	TCGA.E2.A14Y.01A	TCGA.E2.A158.01A	TCGA.E2.A15K.06A	TCGA.E2.A15R.01A	TCGA.E2.A1B0.01A
19	708732	C19orf21	-0.643	0.143	0.062	-0.294	0.538	0.12	0.266	-0.011	0.225	-0.246	0.139	-0.013	-0.355	0.076	0.027	-0.534	-0.169	-0.2	-0.393	-0.322	0.106	0.03	0.106	0.215	-0.25	-0.128	0.136	-0.164	0.048	-0.374	-0.842	0.001	0.107	0.022	-0.029	-0.541	-0.039	0.003	-0.667	-0.069	-0.126	0.044	-0.018	-0.078	-0.298	0.099	-0.68	0.133	-0.421	-0.338	0.012	-0.34	-0.144	-0.622	0.09	-0.585	-0.851	-0.015	-0.045	-0.026
19	812637	CFD	-0.643	0.143	0.062	-0.294	0.538	0.12	0.266	-0.011	0.225	-0.246	0.139	-0.013	-0.355	0.076	0.027	-0.534	-0.169	-0.2	-0.393	-0.322	0.106	0.03	0.106	0.215	-0.25	-0.128	0.136	-0.164	0.048	-0.374	-0.842	0.001	0.107	0.022	-0.029	-0.541	-0.039	0.003	-0.667	-0.069	-0.126	0.044	-0.018	-0.078	-0.298	0.099	-0.68	0.133	-0.421	-0.338	0.012	-0.34	-0.144	-0.622	0.09	-0.585	-0.851	-0.015	-0.045	-0.026
19	1350689	GAMT	-0.643	0.143	0.062	-0.113	0.538	0.12	0.266	-0.011	0.225	-0.246	0.139	-0.013	-0.355	0.076	0.027	-0.509	-0.169	-0.2	-0.393	-0.322	0.106	0.03	0.106	0.215	-0.25	-0.128	0.136	-0.164	0.048	-0.285	-0.842	0.001	0.107	0.022	-0.029	-0.541	-0.039	0.003	-0.667	-0.069	-0.126	0.044	-0.018	-0.078	-0.298	0.099	-0.68	0.133	-0.421	-0.338	0.012	-0.34	-0.144	-0.622	0.09	-0.601	-0.851	-0.015	-0.045	-0.026
19	1445544	REEP6	-0.643	0.143	0.062	-0.113	0.538	0.12	0.266	-0.011	0.225	-0.246	0.139	-0.013	-0.355	0.076	0.027	-0.509	-0.169	-0.2	-0.393	-0.322	0.106	0.03	0.106	0.215	-0.25	-0.128	0.136	-0.164	0.048	-0.285	-0.842	0.001	0.107	0.022	-0.029	-0.541	-0.039	0.003	-0.667	-0.069	-0.126	0.044	-0.018	-0.078	-0.298	0.099	-0.68	0.133	-0.421	-0.338	0.012	-0.34	-0.144	-0.622	0.09	-0.601	-0.851	-0.015	-0.045	-0.026
19	1748154	ATP8B3	-0.643	0.143	0.062	-0.113	0.538	0.12	0.266	-0.011	0.225	-0.246	0.139	-0.013	-0.355	0.076	0.027	-0.509	-0.169	-0.2	-0.393	-0.322	0.106	0.03	0.106	0.215	-0.25	-0.128	0.136	-0.164	0.048	-0.697	-0.842	0.001	0.107	0.022	-0.029	-0.541	-0.039	0.003	-0.667	-0.069	-0.126	0.044	-0.018	-0.078	-0.298	0.099	-0.68	0.133	-0.421	-0.338	0.012	-0.34	-0.144	-0.622	0.09	-0.601	-0.851	-0.015	-0.045	-0.026
19	2823916	ZNF556	0.144	0.143	0.062	-0.113	0.538	0.12	0.266	-0.011	0.225	-0.246	0.139	-0.013	-0.355	0.076	0.027	0.463	-0.169	-0.2	-0.393	-0.322	0.106	0.03	0.106	0.215	-0.25	-0.128	0.136	-0.164	0.048	-0.013	0.079	0.001	0.107	0.022	-0.029	0.128	-0.039	0.003	-0.667	-0.069	-0.126	0.044	-0.018	-0.078	-0.298	0.099	-0.68	0.133	0.898	-0.338	0.012	-0.34	-0.144	-0.622	0.09	-0.601	-0.851	-0.015	-0.045	-0.026
19	2937358	TLE6	0.144	0.143	0.062	-0.113	0.538	0.12	0.266	-0.011	0.225	-0.246	0.139	-0.013	-0.355	0.076	0.027	0.463	-0.169	-0.2	-0.393	-0.322	0.106	0.03	0.106	0.215	-0.25	-0.128	0.136	-0.164	0.048	0.459	0.079	0.001	0.107	0.022	-0.029	0.128	-0.039	0.003	-0.667	-0.069	-0.126	0.044	-0.018	-0.078	-0.298	0.099	-0.68	0.133	0.267	-0.338	0.012	-0.34	-0.144	-0.622	0.09	-0.601	-0.224	-0.015	-0.045	-0.026
19	4489631	LRG1	-0.664	0.143	0.062	-0.113	0.538	0.12	0.266	-0.011	0.225	-0.246	0.139	-0.013	-0.355	0.076	0.027	0.27	-0.169	-0.2	-0.393	-0.322	0.106	0.03	0.106	0.215	-0.25	-0.128	0.136	-0.164	0.048	0.39	0.079	0.001	0.107	0.022	-0.029	0.128	-0.039	0.003	0.234	-0.069	-0.126	0.044	-0.018	-0.078	-0.298	0.099	-0.68	0.133	0.493	-0.338	0.012	-0.335	-0.144	-0.622	0.09	-0.601	-0.815	-0.015	-0.045	-0.026
19	5777076	NRTN	0.162	0.372	0.007	-0.108	0.538	0.12	0.266	-0.011	0.225	-0.246	0.139	-0.013	-0.371	0.076	0.027	0.198	-0.171	-0.2	-0.393	-0.322	0.091	0.03	0.109	0.215	-0.25	-0.128	0.136	-0.164	0.048	-0.37	0.084	0.029	0.107	0.022	-0.029	0.127	-0.021	0.039	0.708	-0.069	-0.126	0.019	-0.018	-0.078	-0.261	0.022	0.138	0.133	-0.401	-0.286	0.012	-0.322	-0.107	-0.622	0.19	-0.601	0.546	-0.015	-0.045	-0.026
19	5798192	FUT3	0.162	0.372	0.007	-0.108	0.538	0.12	0.266	-0.011	0.225	-0.246	0.139	-0.013	-0.371	0.076	0.027	0.198	-0.171	-0.2	-0.393	-0.322	0.091	0.03	0.109	0.215	-0.25	-0.128	0.136	-0.164	0.048	-0.37	0.084	0.029	0.107	0.022	-0.029	0.127	-0.021	0.039	0.708	-0.069	-0.126	0.019	-0.018	-0.078	-0.261	0.022	0.138	0.133	-0.401	-0.286	0.012	-0.322	-0.107	-0.622	0.19	-0.601	0.546	-0.015	-0.045	-0.026
19	5819194	FUT5	0.162	0.372	0.007	-0.108	0.538	0.12	0.266	-0.011	0.225	-0.246	0.139	-0.013	-0.371	0.076	0.027	0.198	-0.171	-0.2	-0.393	-0.322	0.091	0.03	0.109	0.215	-0.25	-0.128	0.136	-0.164	0.048	-0.37	0.084	0.029	0.107	0.022	-0.029	0.127	-0.021	0.039	0.708	-0.069	-0.126	0.019	-0.018	-0.078	-0.261	0.022	0.138	0.133	-0.401	-0.286	0.012	-0.322	-0.107	-0.622	0.19	-0.601	0.546	-0.015	-0.045	-0.026
19	5866207	CAPS	0.162	0.372	0.007	-0.108	0.538	0.12	0.266	-0.011	0.225	-0.246	0.139	-0.013	-0.371	0.076	0.027	0.645	-0.171	-0.2	-0.393	-0.322	0.091	0.03	0.109	0.215	-0.25	-0.128	0.136	-0.164	0.048	1.545	0.084	0.029	0.107	0.022	-0.029	0.127	-0.021	0.039	0.708	-0.069	-0.126	0.019	-0.018	-0.078	-0.261	0.022	0.138	0.133	-0.401	-0.286	0.012	-0.322	-0.107	-0.622	0.19	-0.601	0.546	-0.015	-0.045	-0.026
19	6650254	C3	0.162	0.372	0.007	-0.108	0.538	0.12	0.266	-0.011	0.225	-0.246	0.139	-0.013	-0.371	0.076	0.027	0.203	-0.171	-0.2	-0.393	-0.322	0.091	0.03	0.109	0.215	-0.25	-0.128	0.136	-0.182	0.048	0.957	0.084	0.029	0.107	0.022	-0.029	0.127	-0.021	0.039	0.187	-0.069	-0.126	0.019	-0.018	-0.078	-0.261	0.022	0.138	0.133	-0.401	-0.286	0.012	-0.322	-0.107	-0.622	0.19	-0.601	0.546	-0.015	-0.045	-0.026
19	8340134	ANGPTL4	0.13	0.402	0.007	-0.108	0.547	0.183	0.266	-0.011	0.233	-0.246	0.139	-0.013	-0.371	0.076	0.027	0.203	-0.171	-0.2	-0.393	-0.322	0.091	0.03	0.109	0.215	0.358	-0.128	0.136	0.284	0.048	-0.21	0.084	0.029	0.094	0.022	-0.029	0.127	-0.021	0.029	-0.656	-0.06	-0.126	0.019	-0.018	-0.078	-0.261	0.022	0.138	0.133	0.535	-0.286	0.012	-0.319	-0.107	-0.622	0.19	0.065	0.057	-0.015	-0.043	-0.026
19	8886768	MUC16	0.185	0.402	0.007	0.451	0.547	0.13	0.266	-0.011	0.233	-0.246	0.139	-0.013	-0.371	0.076	0.027	0.203	-0.171	-0.2	-0.393	-0.322	0.091	0.03	0.105	0.215	0.358	-0.128	0.136	0.284	0.048	-0.21	0.084	0.029	0.094	0.022	-0.029	0.121	-0.021	0.029	-0.643	-0.06	-0.126	0.019	-0.018	-0.078	-0.261	0.022	0.138	0.133	0.533	-0.286	0.012	-0.319	-0.092	-0.622	0.19	0.065	0.057	-0.015	-0.043	-0.026
19	9344494	ZNF177	0.185	0.402	0.007	0.451	0.547	0.13	0.266	-0.011	0.233	-0.246	0.139	-0.013	-0.371	0.076	0.027	0.21	-0.171	-0.2	-0.393	-0.322	0.091	0.03	0.105	0.215	0.392	-0.128	0.136	0.284	0.048	-0.21	0.084	0.029	0.094	0.022	-0.029	0.127	-0.021	0.051	-0.643	-0.06	-0.126	0.019	-0.018	-0.078	-0.261	0.022	0.138	0.133	0.533	-0.286	0.012	-0.319	-0.092	-0.622	0.19	0.065	0.057	-0.015	-0.027	-0.026
19	11378374	RGL3	0.185	0.402	0.007	0.131	0.547	0.13	0.266	-0.025	0.233	-0.246	0.139	-0.013	-0.371	0.076	0.027	0.227	-0.171	-0.2	0.084	-0.322	0.091	0.03	0.105	0.215	0.132	-0.102	0.136	0.284	0.048	0.546	0.084	0.029	0.094	0.022	-0.029	0.127	-0.021	0.051	-0.643	-0.062	-0.126	0.019	-0.018	-0.078	-0.261	0.022	0.138	0.133	0.954	-0.286	0.012	-0.319	-0.074	-0.622	0.19	0.035	0.057	-0.015	-0.027	-0.026
19	11516358	CNN1	0.185	0.402	0.007	0.131	0.547	0.13	0.266	-0.025	0.233	-0.246	0.139	-0.013	-0.371	0.076	0.027	0.227	-0.171	-0.2	0.084	-0.322	0.091	0.03	0.105	0.215	0.132	-0.102	0.136	0.284	0.048	0.047	0.084	0.029	0.094	0.022	-0.029	0.127	-0.021	0.051	-0.643	-0.062	-0.126	0.019	-0.018	-0.078	-0.261	0.022	0.138	0.133	0.562	-0.286	0.012	-0.319	-0.074	-0.622	0.19	0.035	0.057	-0.015	-0.027	-0.026
19	14014134	IL27RA	0.181	-0.17	0.007	0.131	0.547	0.13	0.266	-0.025	0.233	-0.246	0.139	-0.013	-0.371	0.076	0.027	1.123	-0.171	-0.2	0.084	-0.322	0.09	0.015	0.105	0.215	0.132	-0.096	0.136	0.284	0.048	0.419	0.084	0.03	0.094	0.022	-0.029	0.124	-0.021	0.048	-0.643	-0.055	-0.126	0.019	-0.018	-0.078	-0.261	0.022	0.138	0.133	0.562	-0.286	0.012	0.039	-0.074	-0.622	0.19	0.035	0.057	-0.015	-0.027	-0.026
19	15445886	PGLYRP2	0.181	-0.28	0.007	0.072	0.547	0.13	0.26	-0.025	0.233	-0.246	0.139	-0.013	-0.371	0.076	0.027	0.203	-0.171	-0.2	0.084	-0.322	0.09	0.015	0.105	0.215	0.132	-0.096	0.136	0.284	0.048	0.018	0.068	0.03	0.094	0.022	-0.029	0.124	-0.021	0.048	-0.643	-0.055	-0.126	0.019	-0.018	-0.078	-0.261	0.022	0.138	0.133	0.562	-0.286	0.012	0.039	-0.074	-0.622	0.19	0.035	0.057	-0.015	-0.027	-0.026
19	15502232	CYP4F22	0.181	-0.28	0.007	0.072	0.547	0.13	0.26	-0.025	0.233	-0.246	0.139	-0.013	-0.371	0.076	0.027	0.203	-0.171	-0.2	0.084	-0.322	0.09	0.015	0.105	0.215	0.132	-0.096	0.136	0.284	0.048	0.018	0.068	0.03	0.094	0.022	-0.029	0.124	-0.021	0.048	-0.643	-0.055	-0.126	0.019	-0.018	-0.078	-0.261	0.022	0.138	0.133	0.562	-0.286	0.012	0.039	-0.074	-0.622	0.19	0.035	0.057	-0.015	-0.027	-0.026
19	15594238	CYP4F8	0.181	-0.28	0.007	0.072	0.547	0.13	0.26	-0.025	0.233	-0.246	0.139	-0.013	-0.371	0.076	0.027	0.203	-0.171	-0.2	0.084	-0.322	0.09	0.015	0.105	0.215	0.132	-0.096	0.136	0.284	0.048	0.018	0.068	0.03	0.094	0.022	-0.029	0.124	-0.021	0.048	-0.643	-0.055	-0.126	0.019	-0.018	-0.078	-0.257	0.022	0.138	0.133	0.562	-0.286	0.012	-0.322	-0.074	-0.622	0.19	0.035	0.057	-0.015	-0.027	-0.026
19	15859858	CYP4F2	0.181	-0.28	0.007	0.072	0.547	0.13	0.26	-0.025	0.226	-0.246	0.139	-0.013	-0.371	0.076	0.027	0.203	-0.171	-0.2	0.084	-0.322	0.09	0.015	0.105	0.215	0.132	-0.096	0.136	0.284	0.048	0.048	0.068	0.03	0.094	0.022	-0.029	0.124	-0.021	0.048	-0.663	-0.059	-0.126	0.019	-0.018	-0.078	-0.257	0.022	0.138	0.133	0.126	-0.309	0.012	-0.13	-0.074	-0.6	0.19	0.035	0.082	-0.015	-0.027	-0.026
19	15895428	CYP4F11	0.181	-0.28	0.007	0.072	0.547	0.13	0.26	-0.025	0.226	-0.246	0.139	-0.013	-0.371	0.076	0.027	0.203	-0.171	-0.2	0.084	-0.322	0.09	0.015	0.105	0.215	0.132	-0.096	0.136	0.284	0.048	0.048	0.068	0.03	0.094	0.022	-0.029	0.124	-0.021	0.048	-0.663	-0.059	-0.126	0.019	-0.018	-0.078	-0.257	0.022	0.138	0.133	0.126	-0.309	0.012	-0.13	-0.074	-0.6	0.19	0.035	0.082	-0.015	-0.027	-0.026
19	16118107	HSH2D	0.181	-0.28	0.007	0.072	0.547	0.13	0.257	-0.025	0.226	-0.246	0.139	-0.013	-0.371	0.076	0.027	0.203	-0.171	-0.2	0.084	-0.322	0.09	0.015	0.105	0.215	0.132	-0.096	0.136	0.284	0.048	0.048	0.068	0.03	0.094	0.022	-0.029	0.124	-0.021	0.048	-0.663	-0.059	-0.126	0.019	-0.018	-0.078	-0.257	0.022	0.138	0.133	0.126	-0.309	0.012	-0.13	-0.074	-0.6	0.19	0.035	0.082	-0.015	-0.027	-0.026
19	16931693	CPAMD8	0.181	-0.28	0.007	0.072	0.547	0.13	0.257	-0.025	0.226	0.122	0.139	-0.013	-0.371	0.076	0.027	0.203	-0.171	-0.2	0.084	-0.322	0.09	0.015	0.105	0.215	0.052	-0.096	0.136	0.284	0.048	0.296	0.068	0.03	0.094	0.022	-0.029	-0.525	-0.021	0.048	-0.184	-0.059	-0.126	0.019	-0.018	-0.078	-0.257	0.022	0.138	0.133	0.126	-0.309	0.012	-0.13	-0.074	-0.6	0.19	0.035	0.082	-0.015	-0.027	-0.026
19	17376069	BST2	0.158	-0.28	0.007	0.072	0.547	0.13	0.257	-0.025	0.226	0.122	0.139	-0.013	-0.371	0.076	0.027	0.206	-0.171	-0.2	0.084	-0.322	0.09	0.015	0.105	0.215	0.052	-0.096	0.136	0.284	0.048	0.296	0.068	0.03	0.094	0.022	-0.029	0.122	-0.021	0.048	0.128	-0.059	-0.126	0.019	-0.018	-0.078	-0.257	0.022	0.138	0.133	0.126	-0.309	0.012	-0.13	-0.074	-0.6	0.19	0.035	0.082	-0.015	-0.027	-0.026
19	17741831	FCHO1	0.158	-0.28	0.007	0.072	0.547	0.13	0.257	-0.025	0.226	0.122	0.139	-0.013	-0.371	0.076	0.027	0.206	-0.171	-0.2	0.084	-0.322	0.09	0.015	0.105	0.215	0.052	-0.096	0.136	0.284	0.048	0.296	0.068	0.03	0.094	0.022	-0.029	0.122	-0.021	0.048	0.128	-0.059	-0.126	0.019	-0.018	-0.078	-0.257	0.022	0.138	0.133	0.126	-0.309	0.012	-0.13	-0.074	-0.6	0.19	0.035	0.082	-0.015	-0.027	-0.026
19	17776152	B3GNT3	0.158	-0.28	0.007	0.072	0.547	0.13	0.257	-0.025	0.226	0.122	0.139	-0.013	-0.371	0.076	0.027	0.206	-0.171	-0.2	0.084	-0.322	0.09	0.015	0.105	0.215	0.052	-0.096	0.136	0.284	0.048	0.296	0.068	0.03	0.094	0.022	-0.029	0.122	-0.021	0.048	0.128	-0.059	-0.126	0.019	-0.018	-0.078	-0.257	0.022	0.138	0.133	0.126	-0.309	0.012	-0.13	-0.074	-0.6	0.19	0.035	0.082	-0.015	-0.027	-0.026
19	18359476	GDF15	0.158	-0.28	0.007	0.072	0.547	0.13	0.257	-0.025	0.226	0.122	0.139	-0.013	-0.371	0.076	0.027	0.206	-0.171	-0.2	0.084	-0.322	0.09	0.015	0.105	0.215	0.117	-0.096	0.136	0.284	0.048	0.16	0.068	0.03	0.094	-0.033	-0.029	0.122	-0.021	0.048	0.128	-0.059	-0.126	0.019	-0.018	-0.078	-0.257	0.022	0.138	0.133	0.126	-0.309	0.012	-0.13	-0.074	-0.6	0.19	0.035	0.082	-0.015	-0.027	-0.026
19	18571847	CRLF1	0.158	-0.28	0.007	0.072	0.547	0.13	0.257	-0.025	0.226	0.122	0.139	-0.013	-0.371	0.076	0.027	0.206	-0.171	-0.2	0.084	-0.322	0.09	0.015	0.105	0.215	0.117	-0.096	0.136	0.284	0.048	0.16	0.068	0.03	0.094	-0.033	-0.029	0.122	-0.021	0.048	0.128	-0.059	-0.126	0.019	-0.018	-0.078	-0.257	0.022	0.138	0.133	0.126	-0.309	0.012	-0.13	-0.074	-0.6	0.19	0.035	0.082	-0.015	-0.027	-0.026
19	22046424	ZNF257	0.158	-0.28	0.007	-0.013	0.534	0.13	0.249	-0.025	0.181	0.122	0.139	-0.013	0.01	-0.048	0.027	0.22	-0.225	-0.2	0.084	-0.382	0.046	0.015	0.086	0.215	0.189	-0.071	0.136	0.287	0.041	-0.221	0.068	0.028	0.094	-0.033	-0.029	-0.521	-0.024	0.021	0.681	-0.03	0.074	0.019	-0.018	-0.078	-0.257	0.022	0.109	0.144	0.133	-0.2	0.012	-0.13	-0.074	-0.6	0.19	0.035	0.082	-0.015	-0.027	-0.075
19	23351223	ZNF91	0.158	-0.28	0.007	-0.013	0.534	0.13	0.249	-0.025	0.181	0.122	0.139	-0.013	0.01	-0.048	0.027	0.22	-0.19	-0.2	0.084	-0.382	0.046	0.015	0.086	0.215	0.189	-0.071	0.136	0.287	0.041	1.184	0.068	0.028	0.094	-0.033	-0.029	-0.521	-0.024	0.021	0.681	-0.03	0.074	0.019	-0.018	-0.078	-0.257	0.022	0.109	0.144	0.133	-0.2	0.012	-0.13	-0.074	-0.6	0.19	0.035	0.082	-0.015	-0.027	-0.075
19	35000898	CCNE1	0.158	-0.28	0.007	0.032	-0.662	0.13	0.249	-0.025	0.147	0.122	0.139	-0.013	0.01	-0.048	0.027	0.22	-0.19	-0.244	0.084	-0.382	0.046	0.015	0.086	1.464	0.189	-0.071	0.136	0.177	0.041	-0.285	0.068	0.028	0.094	0.568	-0.036	0.061	-0.024	0.021	0.146	-0.03	0.074	0.019	-0.018	-0.078	0.046	0.022	0.109	0.144	0.133	-0.271	0.012	-0.13	-0.074	-0.636	0.19	0.035	0.04	-0.015	-0.027	-0.075
19	37859599	RGS9BP	0.158	-0.428	0.007	0.032	-0.602	0.13	0.249	-0.025	0.147	0.122	0.146	-0.013	0.01	-0.048	0.027	0.22	-0.19	-0.244	0.125	-0.346	0.046	0.015	0.086	-0.235	-0.909	-0.073	0.136	0.177	0.041	0.178	0.068	0.015	0.091	0.604	-0.036	0.061	-0.024	0.021	0.146	-0.03	0.074	0.019	-0.018	-0.078	0.328	0.022	0.109	0.144	0.133	-0.271	0.012	-0.13	-0.074	-0.612	0.19	0.035	0.04	-0.015	-0.027	-0.075
19	38400002	SLC7A10	0.158	-0.346	0.007	0.032	-0.602	0.13	0.249	-0.025	0.147	0.122	0.146	-0.026	0.01	-0.048	0.027	0.22	-0.19	-0.244	0.125	-0.346	0.046	0.015	0.086	-0.235	0.205	-0.073	0.136	0.177	0.041	0.178	0.068	0.015	0.091	0.604	-0.036	0.061	-0.024	0.021	0.146	-0.03	0.074	0.019	-0.018	-0.078	0.328	0.022	0.109	0.144	0.133	-0.271	0.012	-0.13	-0.074	-0.612	0.19	0.035	0.04	-0.015	-0.027	-0.075
19	38880483	CHST8	0.158	0.494	0.007	0.032	-0.602	0.13	0.249	-0.025	0.147	0.122	0.146	-0.026	0.01	-0.048	0.027	0.22	-0.19	-0.244	0.125	-0.346	0.046	0.015	0.086	-0.235	0.205	-0.073	0.136	0.177	0.041	0.178	0.068	0.015	0.091	0.604	-0.036	0.097	-0.024	0.021	0.146	-0.03	0.074	0.019	-0.018	-0.078	0.328	0.022	0.109	0.144	0.133	-0.271	0.012	-0.13	-0.074	-0.612	0.19	0.035	0.04	-0.015	-0.027	-0.075
19	40236283	HPN	0.158	-0.261	0.007	0.032	-0.602	0.13	0.249	-0.025	0.147	0.122	0.146	-0.026	0.01	-0.048	0.027	0.22	-0.19	-0.244	0.189	-0.346	0.046	0.015	0.086	-0.235	0.205	-0.073	0.136	0.177	0.041	0.125	0.068	0.015	0.091	0.604	-0.036	0.097	-0.024	0.021	0.146	-0.03	0.508	0.019	-0.018	-0.078	0.328	0.022	0.109	0.144	0.133	-0.271	0.012	-0.13	-0.074	-0.612	0.19	0.035	0.04	-0.015	-0.027	-0.075
19	40671669	KRTDAP	0.163	-0.261	0.007	0.032	-0.602	0.13	0.259	-0.025	0.192	0.153	0.146	-0.003	0.01	0.067	0.027	0.22	-0.19	-0.193	0.189	-0.346	0.076	0.015	0.086	-0.235	0.205	-0.089	0.136	0.174	0.041	0.142	0.086	0.024	0.102	0.604	-0.036	0.098	-0.019	0.043	0.184	-0.03	0.516	0.016	-0.001	-0.078	0.317	0.022	0.126	0.144	0.133	-0.283	0.188	-0.13	-0.074	-0.607	0.19	0.062	0.04	-0.015	-0.027	-0.075
19	40688179	DMKN	0.163	-0.261	0.007	0.032	-0.602	0.13	0.259	-0.025	0.192	0.153	0.146	-0.003	0.01	0.067	0.027	0.22	-0.19	-0.193	0.189	-0.346	0.076	0.015	0.086	-0.235	0.205	-0.089	0.136	0.174	0.041	0.142	0.086	0.024	0.102	0.604	-0.036	0.098	-0.019	0.043	0.184	-0.03	0.516	0.016	-0.001	-0.078	0.317	0.022	0.126	0.144	0.133	-0.283	0.188	-0.13	-0.074	-0.607	0.19	0.062	0.04	-0.015	-0.027	-0.075
19	40708600	SBSN	0.163	-0.261	0.007	0.032	-0.602	0.13	0.259	-0.025	0.192	0.153	0.146	-0.003	0.01	0.067	0.027	0.22	-0.19	-0.193	0.189	-0.346	0.076	0.015	0.086	-0.235	0.205	-0.089	0.136	0.174	0.041	0.142	0.086	0.024	0.102	0.604	-0.036	0.098	-0.019	0.043	0.184	-0.03	0.516	0.016	-0.001	-0.078	0.317	0.022	0.126	0.144	0.133	-0.283	0.188	-0.13	-0.074	-0.607	0.19	0.062	0.04	-0.015	-0.027	-0.075
19	43954722	LGALS7	0.163	0.711	0.096	0.129	-0.602	0.129	0.259	-0.025	0.202	0.153	0.146	-0.005	0.01	0.042	0.027	0.252	-0.182	-0.209	-0.43	-0.346	0.076	0.015	0.086	-0.235	-0.236	-0.089	0.136	0.141	0.041	-0.684	0.086	0.024	0.102	0.022	-0.036	0.066	-0.019	0.036	0.184	-0.03	0.516	0.016	-0.001	-0.078	0.33	0.022	0.126	0.138	0.071	-0.283	-0.122	-0.13	-0.074	-0.607	0.19	0.062	0.059	-0.015	-0.027	-0.102
19	45089088	FCGBP	0.163	0.784	0.096	0.129	-0.602	0.129	0.259	-0.025	0.202	0.153	0.146	-0.005	0.01	0.042	0.027	0.252	-0.182	-0.209	-0.43	-0.346	0.076	0.015	0.086	-0.235	-0.236	-0.089	0.136	0.141	0.041	0.115	0.086	0.024	0.102	0.022	-0.036	0.493	-0.019	0.036	0.184	-0.03	0.516	0.016	-0.001	-0.078	0.33	0.022	-0.64	0.138	0.07	-0.283	-0.122	-0.13	-0.074	-0.607	0.19	0.062	0.059	-0.009	-0.027	-0.102
19	45422196	CNTD2	0.163	0.784	0.096	0.129	-0.602	0.129	0.259	-0.025	0.202	0.153	0.146	-0.022	0.01	0.042	0.027	0.252	-0.182	-0.209	-0.43	-0.346	0.076	0.015	0.086	-0.235	-0.236	-0.089	0.136	0.141	0.041	0.115	0.016	0.024	0.102	0.022	-0.036	0.493	-0.019	0.036	0.184	-0.03	0.516	0.016	-0.001	-0.078	0.33	0.022	-0.64	0.138	0.07	-0.283	-0.122	-0.13	-0.074	-0.607	0.19	0.062	0.059	-0.009	-0.027	-0.102
19	45974180	MIA	0.163	0.784	0.096	0.129	-0.602	0.129	0.259	-0.025	0.202	0.153	0.146	-0.022	0.01	0.042	0.027	0.252	-0.182	-0.208	-0.43	-0.346	0.076	0.015	0.086	-0.235	-0.236	-0.089	0.136	0.141	0.041	-0.645	0.004	0.024	0.102	0.022	-0.036	0.493	-0.019	0.036	0.184	-0.03	0.516	0.016	-0.001	-0.078	0.33	0.022	-0.64	0.138	0.07	-0.283	-0.122	-0.172	-0.074	-0.607	0.19	0.062	0.059	-0.009	-0.027	-0.102
19	46044737	CYP2A6	0.163	0.784	0.096	-0.8	-0.602	0.129	0.259	-0.025	0.202	0.153	0.146	-0.022	0.01	0.042	0.027	0.252	-0.182	-0.208	-0.43	-0.346	0.076	0.015	0.086	-0.235	-0.236	-0.089	0.136	0.141	0.678	-0.645	0.004	0.024	0.901	0.022	-0.036	0.493	-0.019	0.403	-0.608	-0.03	0.516	0.016	0.48	-0.078	0.33	0.022	-0.64	0.138	0.07	-0.283	-0.122	-0.172	-0.074	-0.607	0.19	0.062	0.059	-0.009	-0.027	-0.102
19	46076840	CYP2A7	0.163	0.784	0.096	-0.8	-0.602	0.129	0.259	-0.025	0.202	0.153	0.146	-0.022	0.01	0.042	0.027	0.252	-0.182	-0.208	-0.43	-0.346	0.076	0.015	0.086	-0.271	-0.236	-0.089	0.136	0.141	0.041	-0.645	0.004	0.024	0.901	0.022	-0.036	0.827	-0.019	0.025	0.175	-0.03	0.516	0.016	0.48	-0.078	0.33	0.022	-0.64	0.138	0.07	-0.283	-0.122	-0.172	-0.074	-0.607	0.19	0.062	0.059	-0.009	-0.027	-0.102
